INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
12/31/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,NKS,SPIRIT AIRLINES,A-321,D,UNKB,Unknown bird,,,04A,7,23,1,A,4,2,1,1,,,N663NK,409,FALSE,FALSE,12,2018,Night,528,AGL,,10L,,,,0,Departure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,,,,,,1,,,MOR: ORD-M-xxxx/xx/xx-xxxx,"AT 1128Z NKS409, A321 DEPARTED RWY 10L. UPON DEPARTURE, NKS409 REPORTED WILDLIFE STRIKE ON RWY 10L AND TANGO AREA. RWY 10L CLOSED FOR FOD INSPECTION. NKS409 CONTINUED FLIGHT TO FLL. AT 1138Z RWY 10L OPENED, NO FOD FOUND. NOTE: NUMBER STRUCK NOT REPORTED ASSUME 1.",,,,,,,,MOR,Tower,,,,FALSE,FALSE
12/28/2018,IL,KRFD,CHICAGO/ROCKFORD INTL ARPT,UNK,UNKNOWN,UNKNOWN,,1F41,Striped skunk,,,,,,,,,,,,,,,,TRUE,FALSE,12,2018,,,AGL,,25-Jul,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-xx-xx-xxxxxx,"Found on runway, unknown when animal was struck. on runway 7/25",,,,,Deleted,Deleted,12/28/2018,FAA Form 5200-7-E,Carcass Found,,,1/24/2019,FALSE,FALSE
12/21/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,D,O2205,Mourning dove,,,188,10,22,4,A,3,2,5,5,,,N413AW,4818,TRUE,FALSE,12,2018,Day,1630,AGL,,4R/22L,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,None,,,,1,1,Small,Y,xxxx-xx-xx-xxxxxx,Pilot reported the bird strike. Unplanned runway closure. MODO was found at the abeam near taxiway Y3. Flight continued on to its destination. ID by WS,,,,,Deleted,Deleted,12/28/2018,FAA Form 5200-7-E,Airport Operations,,,1/24/2019,FALSE,FALSE
12/15/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,12,2018,,,AGL,,10C/28C,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,Found by OPS during daily runway inspection on the north edge of runway. No aircraft information. No unplanned runway closure. ID by WS. DAY 926.,,,,,Deleted,Deleted,12/17/2018,FAA Form 5200-7-E,Carcass Found,,,1/24/2019,FALSE,FALSE
12/10/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,12,2018,,,AGL,,4R/22L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,Found by OPS on daily runway inspection. No unplanned runway closure. ID by WS. DAY 1000.,,,,,Deleted,Deleted,12/14/2018,FAA Form 5200-7-E,Carcass Found,,,1/24/2019,FALSE,FALSE
12/10/2018,IL,KBMI,CENTRAL ILLINOIS REGNL ARPT,EDV,ENDEAVOR AIR,CRJ900,D,J2109,Mallard,N,,188,17,22,4,A,4,2,5,5,,,N914XJ,5213,TRUE,TRUE,12,2018,Dusk,1640,AGL,,20,,500,,0.5,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Medium,Y,"xxxx-xx-xx-xxxxxx, Rx; MOR: BMI-M-xxxx/xx/xx-xxxx; Other source= FAA Form xxxx-x-E","MOR Remarks: PILOT REPORTED HITTING A DUCK ON 1/2 MILE FINAL TO RWY 20. AFTER LANDING SAFELY, THE PILOT REPORTED THAT IT HIT JUST BELOW THE WINDSHIELD ON THE CAPTAINS SIDE. AIRPORT AUTHORITY SEARCHED THE AREA FOR REMAINS AND DID NOT LOCATE ANYTHING WITHIN THE AOA. THE AIRCRAFT DID NOT RECEIVE ANY DAMAGE. Other Remarks: ",,,,,Deleted,Deleted,12/10/2018,Multiple,Airport Operations,,,1/24/2019,FALSE,FALSE
12/2/2018,IL,KPWK,CHICAGO EXECUTIVE ARPT,UNK,UNKNOWN,CIRRUS SR 20/22,A,NE1,Gulls,,,275,1,13,,A,1,1,7,,,,,,FALSE,FALSE,12,2018,Day,1045,AGL,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,Aircraft Went Around due to Gulls ,Overcast,Rain,2 to 10,,Medium,,xxxx-xx-x-xxxxxx,NOT A STRIKE BUT HAD A NEGATIVE EFFECT ON FLIGHT. Aircraft went around due to Gulls. Reported by PWK ATC. REGISTRATION AND FLIGHT NUMBER NOT PROVIDED.,,,,,Deleted,Deleted,12/3/2018,FAA Form 5200-7-E,Airport Operations,,,1/24/2019,FALSE,FALSE
12/1/2018,IL,KBLV,SCOTT AFB/MIDAMERICA ARPT,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,12,2018,,,AGL,,14L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-x-xxxxxx,1 deceased Mourning Dove was found on RWY 14L at 7500 feet remaining. DAY 720.,,,,,Deleted,Deleted,12/1/2018,FAA Form 5200-7-E,Carcass Found,,,1/24/2019,FALSE,FALSE
11/24/2018,IL,KPIA,PEORIA INTL ARPT,AAL,AMERICAN AIRLINES,CRJ100/200,D,O2205,Mourning dove,,,188,10,22,4,A,3,2,5,5,,,N260JS,5312,TRUE,FALSE,11,2018,Day,1330,AGL,,22,,700,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,None,,No Cloud,None,1,1,Small,,"xxxx-xx-xx-xxxxxx, rx; MOR: PIA-M-xxxx/xx/xx-xxxx; Other source= FAA Form xxxx-x-E","MOR Remarks: JIA5312, CRJ2, REPORTED BIRD STRIKE AT 700 FT AGL DEPARTING RUNWAY 22. NO ASSISTANCE REQUIRED. Other Remarks: Over Rwy at 700 AGL.  Take Off",,,,,Deleted,Deleted,11/24/2018,Multiple,Airport Operations,,,1/9/2019,FALSE,FALSE
11/23/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,ENY,ENVOY AIR,EMB-145,D,K5102,Peregrine falcon,N,,332,14,1,10,A,3,2,5,5,,,N656AE,3953,TRUE,FALSE,11,2018,Day,1213,AGL,,9L/27R,,30,120,0,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,1,Large,Y,xxxx-xx-xx-xxxxxx; MOR: ORD-M-xxxx/xx/xx-xxxx; Other source= FAA Form xxxx-x-E,"MOR Remarks: ENY3953 REPORTED A BIRD STRIKE 30 FEET ABOVE RWY27R. RWY27R CLSD, CITY OPS AND C90 NOTIFIED. RWY27R CLSD. RWY27R OPENED AT 1812Z, FOD FOUND. NO KNOWN DAMAGE TO AIRCRAFT.      Other Remarks: Pilot reported striking a bird on landing roll. OPS removed the Peregrine from the 5,000 ft distance remaining sign from the 27R end. Snarge was found on the landing gear and nose. No damage was reported. Peregrine was banded 1947-22076 (was originally banded at ORD in 2017).Unplanned runway closure.  ID by WS.",,,,,Deleted,Deleted,11/23/2018,Multiple,Airport Operations,,,1/9/2019,FALSE,FALSE
11/20/2018,IL,KBMI,CENTRAL ILLINOIS REGNL ARPT,UNK,UNKNOWN,UNKNOWN,,1D,"Lagomorphs (rabbits, hares)",,,,,,,,,,,,,,,,TRUE,FALSE,11,2018,,,AGL,,29,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Large,,xxxx-xx-xx-xxxxxx,"An aircraft reported FOD at RWY 29 over the Tower frequency. ATCT contacted Airport Operations and they responded to RWY 29 and removed the FOD. Operations found half of a dead rabbit corpse. It was removed and disposed. Airport Operations conducted a special inspection of RWY 29 for FOD, no additional FOD was found on RWY 29. All the aircraft information is unknown. DAY 704",,,,,Deleted,Deleted,11/20/2018,FAA Form 5200-7-E,Carcass Found,,,1/9/2019,FALSE,FALSE
11/16/2018,IL,KBMI,CENTRAL ILLINOIS REGNL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,11,2018,,,AGL,,29,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Small,,xxxx-xx-xx-xxxxxx,DAY 1320,,,,,Deleted,Deleted,11/16/2018,FAA Form 5200-7-E,Carcass Found,,,1/9/2019,FALSE,FALSE
11/16/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,A-319,D,O2205,Mourning dove,N,,04A,6,,,A,4,2,1,1,,,N849UA,1161,TRUE,FALSE,11,2018,Day,1400,AGL,,9L/27R,,50,130,0,Approach,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,2 to 10,Medium,,xxxx-xx-xx-xxxxxx,"Pilots reported striking several birds on landing roll. OPS found four mourning doves 1,000 ft from taxiway M1 on the runway. Snarge was found on the radome and under the copilots windshield. No damage to the aircraft. Unplanned runway closure. ID by WS.",,,,,Deleted,Deleted,11/19/2018,FAA Form 5200-7-E,Airport Operations,,,1/9/2019,FALSE,FALSE
11/15/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,SKW,SKYWEST AIRLINES,CRJ700,D,O2205,Mourning dove,N,,188,16,22,4,A,4,2,5,5,,,N752SK,3162,TRUE,FALSE,11,2018,Day,1414,AGL,,9R/27L,,50,120,0,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Fog,2 to 10,2 to 10,Small,,xxxx-xx-xx-xxxxxx,"Pilot felt the strike on the left side of the plane. No damage to the aircraft. OPS found two mourning doves on the runway, 1000 ft from the 27L approach end. Unplanned runway closure. ID by WS.",,,,,Deleted,Deleted,11/16/2018,FAA Form 5200-7-E,Airport Operations,,,1/9/2019,FALSE,FALSE
11/13/2018,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,M?,,148,43,10,1,A,4,2,1,1,,,N8686A,1667,FALSE,FALSE,11,2018,Night,1810,AGL,,31C,,2500,170,5,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,2 to 10,Medium,N,xxxx-xx-xx-xxxxxx,damage to leading edge of right horizontal stab,,,,,Deleted,Deleted,11/14/2018,FAA Form 5200-7-E,Pilot,,,1/9/2019,FALSE,TRUE
11/13/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,AAL,AMERICAN AIRLINES,B-737-800,D,J2204,Canada goose,M?,,148,43,10,1,A,4,2,1,1,,,N355PU,1051,FALSE,FALSE,11,2018,Day,1045,AGL,,28R,,3400,250,20,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,,No Cloud,None,2 to 10,2 to 10,Large,N,xxxx-xx-xx-xxxxxx,Possible damage to outer leading edge slat on left wing.,,,,,Deleted,Deleted,11/13/2018,FAA Form 5200-7-E,Pilot,,,1/9/2019,FALSE,TRUE
11/12/2018,IL,KMLI,QUAD CITY ARPT,AAY,ALLEGIANT AIR,A-320,D,UNKB,Unknown bird,N,,04A,3,,,A,4,2,1,1,,,N260NV,1687,FALSE,FALSE,11,2018,Night,1826,AGL,,27,,700,150,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,,,xxxx-xx-xx-xxxxxx,"Heard a bang on climb out, never saw the bird, no abnormalities in the flight deck. NUMBER OF BIRDS STRUCK NOT REPORTED. ASSUME 1.",,,,,Deleted,Deleted,11/13/2018,FAA Form 5200-7-E,Air Transport Operations,,,1/9/2019,FALSE,FALSE
11/10/2018,IL,KMLI,QUAD CITY ARPT,LOF,TRANS STATES AIRLINES,EMB-170,D,NE104,Ring-billed gull,,,332,,22,4,A,4,2,1,1,,,N18120,4688,FALSE,FALSE,11,2018,Day,910,AGL,,27-Sep,,0,,0,Parked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,DELAYED TAKEOFF DUE TO BIRDS ON RUNWAY,No Cloud,None,Over 100,,Medium,Y,xxxx-xx-xx-xxxxxx,NOT A STRIKE BUT IS A NEGATIVE EFFECT ON FLIGHT. Delayed take off due to over 100 Ring Billed Gulls on the runway and in the sky over the runway.  Flight was delayed from 0910 to 0927. DELAYED TAKEOFF.,,,,,Deleted,Deleted,11/10/2018,FAA Form 5200-7-E,Airport Operations,,,1/9/2019,FALSE,FALSE
11/10/2018,IL,KMLI,QUAD CITY ARPT,DAL,DELTA AIR LINES,CRJ100/200,D,NE104,Ring-billed gull,,,188,10,22,4,A,3,2,5,5,,,N685BR,7406,FALSE,FALSE,11,2018,Day,845,AGL,,27-Sep,,0,,0,Parked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,DELAYED FLIGHT DUE TO BIRDS ON RUNWAY,No Cloud,None,Over 100,,Medium,Y,xxxx-xx-xx-xxxxxx. Rx,NOT A STRIKE BUT WAS A NEGATIVE EFFECT ON FLIGHT. Delayed flight due to over 100 Ring Billed Gulls on runway and in the sky over runway 9-27. Flight was delayed from 0845 to 0923. DELAYED TAKEOFF,,,,,Deleted,Deleted,11/10/2018,FAA Form 5200-7-E,Airport Operations,,,1/9/2019,FALSE,FALSE
11/9/2018,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,N,,148,43,10,1,A,4,2,1,1,,,N8578Q,2097,FALSE,FALSE,11,2018,Night,1820,AGL,,31C,,1500,170,5,Approach,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,2 to 10,Medium,N,xxxx-xx-x-xxxxxx,,,,,,Deleted,Deleted,11/9/2018,FAA Form 5200-7-E,Pilot,,,1/9/2019,FALSE,FALSE
11/8/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R2001,Snowy owl,,,,,,,,,,,,,,,,TRUE,FALSE,11,2018,,,AGL,,9R/27L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Large,,xxxx-xx-x-xxxxxx,OPS found one Snowy Owl on runway 27L at taxiway H3 during the daily inspection. No unplanned runway closure. ID by WS. DAY 1000,,,,,Deleted,Deleted,11/8/2018,FAA Form 5200-7-E,Carcass Found,,,1/9/2019,FALSE,FALSE
11/7/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,11,2018,,,AGL,,9L/27R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Small,,xxxx-xx-x-xxxxxx,OPS found during daily runway inspection at the 27R end with 1500 ft remaining on the south shoulder. No unplanned runway closure. ID by WS. DAY 900,,,,,Deleted,Deleted,11/7/2018,FAA Form 5200-7-E,Carcass Found,,,1/9/2019,FALSE,FALSE
11/7/2018,IL,KMDW,CHICAGO MIDWAY INTL ARPT,LXJ,FLEXJET,CHALLENGER 300,D,UNKBS,Unknown bird - small,N,,,,,,A,3,2,5,,,,N1897A,300,FALSE,FALSE,11,2018,Night,2035,AGL,,31C,,1600,150,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,N,xxxx-xx-x-xxxxxx,Small bird strike at 2200 feet on approach into 31C,,,,,Deleted,Deleted,11/7/2018,FAA Form 5200-7-E,Pilot,,,1/9/2019,FALSE,FALSE
11/2/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,A-319,D,O2205,Mourning dove,N,,04A,6,,,A,4,2,1,1,,,N895UA,1668,TRUE,FALSE,11,2018,Day,845,AGL,,9L/27R,,,,0,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,2 to 10,Small,,xxxx-xx-x-xxxxxx; MOR: ORD-M-xxxx/xx/xx-xxxx; Other source= FAA Form xxxx-x-E,"MOR Remarks: UAL1668 REPORTED STRIKING BIRDS OVER THE APPROACH END OF RWY27R. RWY27R CLSD, CITY OPS NOTIFIED. RWY27R OPENED AT 1348Z, FOD FOUND. NO KNOWN DAMAGE TO UAL1668, TAXIED TO GATE C19 Other Remarks: Pilot reported the strike. Remains found by OPS on the runway 1000 ft from the end of 27R on the centerline. Unplanned runway closure. No damage reported. ID by WS",,,,,Deleted,Deleted,11/2/2018,Multiple,Airport Operations,,,1/9/2019,FALSE,FALSE
10/31/2018,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,N,,148,42,10,1,A,4,2,1,1,,,N483WN,526,FALSE,FALSE,10,2018,,2035,AGL,,31C,,1900,170,5,Approach,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,,N,xxxx-xx-x-xxxxxx,"No damage noted from Cockpit.  No engine operating issues.    No Smells.On Final Approach Rwy 31C, Point RUNTS Rad 130, 5 NM.",,,,,Deleted,Deleted,11/1/2018,FAA Form 5200-7-E,Pilot,,,1/24/2019,FALSE,FALSE
10/31/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,10,2018,,,AGL,,9R/27L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Small,,xxxx-xx-xx-xxxxxx,"WS found on weekly runway inspection on the south shoulder, west of taxiway H2. No unplanned closure. ID by WS. DAY 912.",,,,,Deleted,Deleted,10/31/2018,FAA Form 5200-7-E,Carcass Found,,,1/9/2019,FALSE,FALSE
10/28/2018,IL,KORD,CHICAGO O'HARE INTL ARPT,SKW,SKYWEST AIRLINES,CRJ700,D,O2205,Mourning dove,N,,188,16,22,4,A,4,2,5,5,,,N702SK,3057,TRUE,TRUE,10,2018,Dusk,655,AGL,,9L/27R,,,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",The pilot reported the strike on approach while over the numbers just before touching down. There was no damage to the aircraft. Unplanned runway closure. WS took the snarge sample.,,,,,Deleted,Deleted,10/30/2018,FAA Form 5200-7-E,Airport Operations,,,1/9/2019,FALSE,FALSE
